,items,support,ordered_statistics,base_item,add_item,confidence,lift
216,"frozenset({'KIT KAT SHAKE', 'B.M.T. PANINI', 'THE FERROR ROCHER SHAKE', 'COTTAGE CHEESE PANINI'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'B.M.T. PANINI', 'COTTAGE CHEESE PANINI'}), items_add=frozenset({'THE FERROR ROCHER SHAKE'}), confidence=0.368421052631579, lift=25.0562119584676), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'THE FERROR ROCHER SHAKE', 'COTTAGE CHEESE PANINI'}), items_add=frozenset({'KIT KAT SHAKE'}), confidence=0.5384615384615385, lift=22.44348742383287), OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'B.M.T. PANINI', 'THE FERROR ROCHER SHAKE'}), items_add=frozenset({'COTTAGE CHEESE PANINI'}), confidence=0.411764705882353, lift=17.87600350313823), OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'THE FERROR ROCHER SHAKE', 'COTTAGE CHEESE PANINI'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.6363636363636365, lift=17.09558541266795)]","frozenset({'KIT KAT SHAKE', 'B.M.T. PANINI', 'COTTAGE CHEESE PANINI'})",frozenset({'THE FERROR ROCHER SHAKE'}),0.368421052631579,25.0562119584676
217,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'POUTINE WITH FRIES', 'COTTAGE CHEESE PANINI'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'COTTAGE CHEESE PANINI'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.31818181818181823, lift=6.69080528846154), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'COTTAGE CHEESE PANINI'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.30434782608695654, lift=6.2386846998293475), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'COTTAGE CHEESE PANINI'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.7000000000000001, lift=18.805143953934742)]","frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'COTTAGE CHEESE PANINI'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.31818181818181823,6.69080528846154
218,"frozenset({'GARDEN FRESH PANINI', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'POUTINE WITH FRIES'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'GARDEN FRESH PANINI', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.38888888888888895, lift=7.971652672004168), OrderedStatistic(items_base=frozenset({'GARDEN FRESH PANINI', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}), confidence=0.4375, lift=16.46081989247312), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'GARDEN FRESH PANINI'}), confidence=0.25925925925925924, lift=14.691078122657068), OrderedStatistic(items_base=frozenset({'GARDEN FRESH PANINI', 'PHILLYCREAM CHEESE &CHILLY PAN', 'POUTINE WITH FRIES'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5384615384615385, lift=14.465495349180573)]","frozenset({'GARDEN FRESH PANINI', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'})",frozenset({'POUTINE WITH FRIES'}),0.38888888888888895,7.971652672004168
219,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.36, lift=7.57016826923077), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.36, lift=5.172145350030794), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5624999999999999, lift=15.1112763915547)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.36,7.57016826923077
220,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'})",0.00017147266439941698,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.48, lift=7.594700429572688), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.4137931034482758, lift=11.116341253557481)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.48,7.594700429572688
221,"frozenset({'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.411764705882353, lift=6.5150616430157875), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.38888888888888895, lift=5.587194050959193), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5833333333333334, lift=15.670953294945619)]","frozenset({'B.M.T. PANINI', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.411764705882353,6.5150616430157875
222,"frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.3448275862068965, lift=7.251119031830239), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}), confidence=0.2631578947368421, lift=9.90124504810413), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.3333333333333333, lift=4.789023472250736), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.45454545454545453, lift=12.211132437619963)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.3448275862068965,7.251119031830239
223,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.37931034482758613, lift=6.001559247507152), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.34374999999999994, lift=4.93868045575857), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.40740740740740733, lift=10.944792777422334)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.37931034482758613,6.001559247507152
224,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'POUTINE WITH FRIES', 'GREAT LAKES SHAKE'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.33333333333333337, lift=7.009415064102566), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.25, lift=3.591767604188052), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.3636363636363637, lift=9.768905950095972)]","frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'GREAT LAKES SHAKE'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.33333333333333337,7.009415064102566
225,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.45, lift=9.462710336538462), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.36, lift=5.172145350030794), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.45, lift=12.089021113243763)]","frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.45,9.462710336538462
226,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'})",0.00025720899659912547,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.47368421052631576, lift=7.4947701607625214), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.33962264150943394, lift=7.141668178519594), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.30508474576271183, lift=4.383174025449826), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.28124999999999994, lift=7.55563819577735)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.47368421052631576,7.4947701607625214
227,"frozenset({'B.M.T. PANINI', 'SAMBUCA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",0.00017147266439941698,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL 2+1', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.857142857142857, lift=13.56196505280837), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.2926829268292683, lift=4.2049962195372315), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.3243243243243243, lift=8.712808009545054)]","frozenset({'B.M.T. PANINI', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.857142857142857,13.56196505280837
228,"frozenset({'B.M.T. PANINI', 'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",0.0001857620530993684,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.65, lift=10.28449016504635), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.325, lift=4.669297885444467), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.3611111111111111, lift=9.701066325442525)]","frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.65,10.28449016504635
229,"frozenset({'B.M.T. PANINI', 'SAMBUCA', 'RED BULL ENERGY DRINK', 'LEMON ICED TEA'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'LEMON ICED TEA'}), items_add=frozenset({'SAMBUCA'}), confidence=0.75, lift=11.866719421207327), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'LEMON ICED TEA'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.36, lift=13.54490322580645), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'RED BULL ENERGY DRINK', 'LEMON ICED TEA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5, lift=13.432245681381959)]","frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'LEMON ICED TEA'})",frozenset({'SAMBUCA'}),0.75,11.866719421207327
230,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA', 'N R G  HOOKAH'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.4666666666666667, lift=7.383736528751226), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.38888888888888895, lift=30.891285155757352), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.7777777777777779, lift=20.894604393260828)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.4666666666666667,7.383736528751226
231,"frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6363636363636365, lift=10.068731630115309), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.4375, lift=11.753214971209214)]","frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'})",frozenset({'SAMBUCA'}),0.6363636363636365,10.068731630115309
232,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'POUTINE WITH FRIES', 'SAMBUCA'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5238095238095238, lift=8.287867532271784), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'SAMBUCA'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.25, lift=19.858683314415437), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'POUTINE WITH FRIES', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.7333333333333333, lift=19.700626999360203)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'POUTINE WITH FRIES'})",frozenset({'SAMBUCA'}),0.5238095238095238,8.287867532271784
233,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA', 'QUA  MINERAL WATER(1000ML)'})",0.0002857877739990283,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'SAMBUCA'}), confidence=0.8, lift=12.657834049287816), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.31746031746031744, lift=6.675633394383395), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.3389830508474576, lift=26.927028222936183), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.6249999999999999, lift=16.790307101727446)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'QUA  MINERAL WATER(1000ML)'})",frozenset({'SAMBUCA'}),0.8,12.657834049287816
234,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'RED BULL 2+1', 'SAMBUCA'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6666666666666667, lift=10.54819504107318), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.4210526315789474, lift=11.31136478432165)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.6666666666666667,10.54819504107318
235,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'B.M.T. PANINI', 'SAMBUCA'}), confidence=0.25, lift=53.33993902439024), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.7857142857142856, lift=12.431801298407674), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.275, lift=21.84455164585698), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.6470588235294117, lift=17.38290617590606)]","frozenset({'MAGGI NDL ARRABIATA', 'RED BULL ENERGY DRINK'})","frozenset({'B.M.T. PANINI', 'SAMBUCA'})",0.25,53.33993902439024
236,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'MAGGI NDLCREAM/ CHEE/GARLIC', 'SAMBUCA'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'MAGGI NDLCREAM/ CHEE/GARLIC'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6428571428571428, lift=10.171473789606278), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'MAGGI NDLCREAM/ CHEE/GARLIC', 'SAMBUCA'}), items_add=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}), confidence=0.375, lift=14.109274193548387), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC'}), confidence=0.28124999999999994, lift=15.449322998430139), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'MAGGI NDLCREAM/ CHEE/GARLIC', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5624999999999999, lift=15.1112763915547)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'MAGGI NDLCREAM/ CHEE/GARLIC'})",frozenset({'SAMBUCA'}),0.6428571428571428,10.171473789606278
237,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'N R G  HOOKAH'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.30434782608695654, lift=11.451005142589995), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.411764705882353, lift=8.658689196832581), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'N R G  HOOKAH'}), confidence=0.28, lift=8.767319910514543), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.31818181818181823, lift=8.547792706333976)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'N R G  HOOKAH'})",frozenset({'RED BULL ENERGY DRINK'}),0.30434782608695654,11.451005142589995
238,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA', 'N R G  HOOKAH'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.391304347826087, lift=6.191331871934257), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.5, lift=10.514122596153847), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5294117647058822, lift=14.222377780286777)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.391304347826087,6.191331871934257
239,"frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA', 'N R G  HOOKAH'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.411764705882353, lift=6.5150616430157875), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.38888888888888895, lift=14.63183990442055), OrderedStatistic(items_base=frozenset({'RED BULL ENERGY DRINK', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.411764705882353, lift=11.061849384667497)]","frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.411764705882353,6.5150616430157875
240,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'POUTINE WITH FRIES', 'OREO COOKIE SHAKE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'OREO COOKIE SHAKE'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.35000000000000003, lift=7.17448740480375), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'OREO COOKIE SHAKE'}), items_add=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}), confidence=0.30434782608695654, lift=11.451005142589995), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'OREO COOKIE SHAKE'}), confidence=0.25925925925925924, lift=9.121911252630206), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'POUTINE WITH FRIES', 'OREO COOKIE SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.38888888888888895, lift=10.447302196630414)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'OREO COOKIE SHAKE'})",frozenset({'POUTINE WITH FRIES'}),0.35000000000000003,7.17448740480375
